model_key,model,parameters,rank_roc_auc,cv_mean_roc_auc,cv_std_roc_auc,cv_mean_f1,cv_mean_brier,train_mean_roc_auc,train_cv_roc_auc_gap
decision_tree,Decision Tree,"{""model__class_weight"": null, ""model__max_depth"": 5, ""model__min_samples_leaf"": 5}",9,0.6983918189189309,0.04279053233614563,0.6614615453816669,0.22916559137728978,0.8033689891414072,0.10497717022247632
decision_tree,Decision Tree,"{""model__class_weight"": null, ""model__max_depth"": 5, ""model__min_samples_leaf"": 15}",6,0.7041675245910405,0.019019466112448567,0.6521616780006775,0.2238735946016825,0.7857044543131024,0.08153692972206195
decision_tree,Decision Tree,"{""model__class_weight"": null, ""model__max_depth"": 5, ""model__min_samples_leaf"": 30}",1,0.7057626549037563,0.03246351494612591,0.6369455190148803,0.2234465797731508,0.7604351182410273,0.05467246333727094
decision_tree,Decision Tree,"{""model__class_weight"": null, ""model__max_depth"": 8, ""model__min_samples_leaf"": 5}",11,0.6938251253319976,0.033645274202797525,0.6355363961950898,0.24481053007366294,0.865458332237786,0.17163320690578843
decision_tree,Decision Tree,"{""model__class_weight"": null, ""model__max_depth"": 8, ""model__min_samples_leaf"": 15}",8,0.7035307524181006,0.02214368179198779,0.6459817607812892,0.22790560672246554,0.8036249814217709,0.10009422900367027
decision_tree,Decision Tree,"{""model__class_weight"": null, ""model__max_depth"": 8, ""model__min_samples_leaf"": 30}",3,0.7057098367779616,0.03497931676385146,0.6369455190148803,0.22314354489353283,0.7651350672772793,0.059425230499317694
decision_tree,Decision Tree,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 3, ""model__min_samples_leaf"": 5}",17,0.6723806225536091,0.0164449901820146,0.6308298694512182,0.23070235911515172,0.734258185495346,0.06187756294173696
decision_tree,Decision Tree,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 3, ""model__min_samples_leaf"": 15}",15,0.6797682699702082,0.02254841829017455,0.6370813889728394,0.22605859418607072,0.7326626580181165,0.05289438804790825
decision_tree,Decision Tree,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 3, ""model__min_samples_leaf"": 30}",13,0.6873373075901082,0.02663949407097609,0.637076335073762,0.22669618801661592,0.7238073567787718,0.03647004918866359
decision_tree,Decision Tree,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 5, ""model__min_samples_leaf"": 5}",10,0.6946056629842582,0.041455721138169636,0.6548389434829008,0.23134367675957054,0.8033689891414072,0.10876332615714901
decision_tree,Decision Tree,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 5, ""model__min_samples_leaf"": 15}",7,0.7041108030935929,0.019031552704926496,0.6521616780006775,0.22388372012596042,0.7857044543131024,0.08159365121950957
decision_tree,Decision Tree,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 5, ""model__min_samples_leaf"": 30}",1,0.7057626549037563,0.03246351494612591,0.6369455190148803,0.22347260858240178,0.7604351182410273,0.05467246333727094
decision_tree,Decision Tree,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 8, ""model__min_samples_leaf"": 5}",12,0.6924213165095737,0.03589924616452649,0.6346098026158655,0.24647031419063978,0.8662725466218243,0.17385123011225057
decision_tree,Decision Tree,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 8, ""model__min_samples_leaf"": 15}",5,0.7044950178747086,0.023220846996058607,0.6459817607812892,0.22798060350825558,0.8037809448058215,0.09928592693111293
decision_tree,Decision Tree,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 8, ""model__min_samples_leaf"": 30}",3,0.7057098367779616,0.03497931676385146,0.6369455190148803,0.2232559404650729,0.7651350672772793,0.059425230499317694
random_forest,Random Forest,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1}",11,0.7379751651496045,0.02628563863494981,0.66462029127874,0.20834061662171752,0.9923755164137052,0.25440035126410077
random_forest,Random Forest,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5}",2,0.7573021249858799,0.02197146060314637,0.6819967905018702,0.20245900399237904,0.8653754941567738,0.10807336917089394
random_forest,Random Forest,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 15}",7,0.7542736432366548,0.023853915535368225,0.6801431715398196,0.2072396525255607,0.8018750055824535,0.0476013623457987
random_forest,Random Forest,"{""model__max_depth"": null, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 1}",12,0.7269155525039668,0.02399207489461639,0.6635490173895658,0.2144836604712546,0.9921999742939484,0.2652844217899816
random_forest,Random Forest,"{""model__max_depth"": null, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5}",9,0.7528216894805541,0.017814322712616255,0.6685262838484545,0.2027239643557352,0.8979622925063291,0.14514060302577503
random_forest,Random Forest,"{""model__max_depth"": null, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 15}",3,0.7559050757097323,0.0230615601318156,0.6788132870565757,0.2030059761415491,0.8158472111640567,0.05994213545432436
random_forest,Random Forest,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1}",5,0.7552465355064112,0.02114236268113827,0.6983072273656413,0.2018543954389756,0.9371042192511586,0.18185768374474742
random_forest,Random Forest,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5}",1,0.7590406368726718,0.022009001248541566,0.6822388879879033,0.2022284455026917,0.8576427288161679,0.09860209194349612
random_forest,Random Forest,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 15}",8,0.7538792620014608,0.02323644723481944,0.6730668001581069,0.2073811371170299,0.801606641806023,0.04772737980456221
random_forest,Random Forest,"{""model__max_depth"": 8, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 1}",10,0.7455369608292031,0.01600931805446037,0.6876469737561355,0.20546474632768943,0.9542673294976451,0.20873036866844208
random_forest,Random Forest,"{""model__max_depth"": 8, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5}",6,0.7549393992506008,0.018508468710704284,0.6727231953625901,0.2020505496544144,0.8872650610147279,0.13232566176412708
random_forest,Random Forest,"{""model__max_depth"": 8, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 15}",4,0.7555100512825048,0.02305365306728412,0.6780272923993093,0.2030113269435332,0.8155332302289879,0.060023178946483124
gradient_boosting,Gradient Boosting,"{""model__learning_rate"": 0.03, ""model__max_depth"": 1, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 100}",15,0.7477453104265851,0.02768401297073615,0.6923821114618341,0.2136861723519096,0.7639802999821146,0.01623498955552949
gradient_boosting,Gradient Boosting,"{""model__learning_rate"": 0.03, ""model__max_depth"": 1, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 200}",13,0.7534849430754951,0.023553946011516603,0.6865379248808763,0.20565429220758763,0.7732578174794025,0.019772874403907403
gradient_boosting,Gradient Boosting,"{""model__learning_rate"": 0.03, ""model__max_depth"": 1, ""model__min_samples_leaf"": 15, ""model__n_estimators"": 100}",15,0.7477453104265851,0.02768401297073615,0.6923821114618341,0.2136861723519096,0.7639802999821146,0.01623498955552949
gradient_boosting,Gradient Boosting,"{""model__learning_rate"": 0.03, ""model__max_depth"": 1, ""model__min_samples_leaf"": 15, ""model__n_estimators"": 200}",14,0.752147559910323,0.023541948751589784,0.6879131303139713,0.2056940370933884,0.7720865783336587,0.019939018423335675
gradient_boosting,Gradient Boosting,"{""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 100}",3,0.7633750517066095,0.022021410569693183,0.693882586609363,0.20173738973424457,0.7966490683521563,0.033274016645546856
gradient_boosting,Gradient Boosting,"{""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 200}",1,0.7683395374564891,0.02402534391609971,0.7052395227443476,0.1974853389552351,0.813142296806521,0.04480275935003186
gradient_boosting,Gradient Boosting,"{""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__min_samples_leaf"": 15, ""model__n_estimators"": 100}",8,0.7573857299003495,0.01864060316190164,0.6898061188878979,0.20321312309320244,0.7915445059129925,0.034158776012643055
gradient_boosting,Gradient Boosting,"{""model__learning_rate"": 0.03, ""model__max_depth"": 2, ""model__min_samples_leaf"": 15, ""model__n_estimators"": 200}",4,0.7611582843334902,0.02157560432688461,0.6915185117342577,0.2000280262676723,0.8083863994599106,0.047228115126420445
gradient_boosting,Gradient Boosting,"{""model__learning_rate"": 0.1, ""model__max_depth"": 1, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 100}",10,0.7552707255567933,0.02379228514854287,0.6903519594315155,0.2021148081996169,0.7798676994080415,0.02459697385124815
gradient_boosting,Gradient Boosting,"{""model__learning_rate"": 0.1, ""model__max_depth"": 1, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 200}",6,0.7606874215355969,0.024894483629586055,0.6920896799434703,0.2003155168191731,0.7866960438219472,0.02600862228635037
gradient_boosting,Gradient Boosting,"{""model__learning_rate"": 0.1, ""model__max_depth"": 1, ""model__min_samples_leaf"": 15, ""model__n_estimators"": 100}",12,0.7536704577477102,0.022326949719229106,0.6893938730054405,0.20307380886598597,0.7768983244049346,0.023227866657224316
gradient_boosting,Gradient Boosting,"{""model__learning_rate"": 0.1, ""model__max_depth"": 1, ""model__min_samples_leaf"": 15, ""model__n_estimators"": 200}",9,0.7572460507004161,0.02264544815131175,0.6895374971808093,0.2019544267831626,0.781894610556005,0.024648559855588892
gradient_boosting,Gradient Boosting,"{""model__learning_rate"": 0.1, ""model__max_depth"": 2, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 100}",2,0.7650362398511332,0.02985938672686385,0.7029011269174266,0.1978340650825034,0.8280111482796612,0.06297490842852793
gradient_boosting,Gradient Boosting,"{""model__learning_rate"": 0.1, ""model__max_depth"": 2, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 200}",7,0.759946293465209,0.03396596383659684,0.6965054457068247,0.20092380703436544,0.8470360102267482,0.0870897167615392
gradient_boosting,Gradient Boosting,"{""model__learning_rate"": 0.1, ""model__max_depth"": 2, ""model__min_samples_leaf"": 15, ""model__n_estimators"": 100}",5,0.7611279095897119,0.023640483710216258,0.6953366459399998,0.19986643940482926,0.8218577753349885,0.06072986574527661
gradient_boosting,Gradient Boosting,"{""model__learning_rate"": 0.1, ""model__max_depth"": 2, ""model__min_samples_leaf"": 15, ""model__n_estimators"": 200}",11,0.7544164740775521,0.025349313458204018,0.6931306142102891,0.20372127528838496,0.8424333124941841,0.08801683841663199
